normalized_at,source_facility_code,actual_occupancy,predicted_occupancy,error,absolute_error,squared_error,underprediction,overprediction,occupancy_regime
2016-12-17 12:00:00,BHMBCCTHL01,0.9896640826873385,0.9224306344985962,-0.06723344818874233,0.06723344818874233,0.004520336555348299,True,False,VERY_HIGH
2016-12-18 14:30:00,BHMBCCPST01,0.7886435331230284,0.7229193449020386,-0.0657241882209898,0.0657241882209898,0.0043196689173080945,True,False,VERY_HIGH
2016-12-17 10:30:00,BHMNCPPLS01,0.23555555555555555,0.3011578619480133,0.06560230639245776,0.06560230639245776,0.004303662604009904,False,True,LOW
2016-12-12 08:30:00,BHMEURBRD01,0.5382978723404256,0.6028687953948975,0.06457092305447187,0.06457092305447187,0.004169404104106527,False,True,HIGH
2016-12-19 09:30:00,BHMEURBRD02,0.7090909090909091,0.773209810256958,0.0641189011660489,0.0641189011660489,0.004111233486741547,False,True,HIGH
2016-12-17 08:30:00,Bull Ring,0.20275139207337045,0.138681560754776,-0.06406983131859445,0.06406983131859445,0.004104943285193147,True,False,LOW
2016-12-13 10:00:00,Others-CCCPS105a,0.5948232951717273,0.6583631634712219,0.06353986829949465,0.06353986829949465,0.004037314863517125,False,True,HIGH
2016-12-18 10:00:00,BHMBCCTHL01,0.6950904392764858,0.6316676139831543,-0.06342282529333154,0.06342282529333154,0.0040224547681884555,True,False,HIGH
2016-12-15 10:00:00,Shopping,0.7114583333333333,0.6481980681419373,-0.06326026519139605,0.06326026519139605,0.004001861152085754,True,False,HIGH
2016-12-19 08:30:00,BHMNCPNHS01,0.542,0.6051504611968994,0.06315046119689938,0.06315046119689938,0.003987980749381094,False,True,HIGH
2016-12-11 12:00:00,BHMBCCPST01,0.7381703470031545,0.6751882433891296,-0.0629821036140249,0.0629821036140249,0.003966745375647768,True,False,HIGH
2016-12-13 14:00:00,BHMMBMMBX01,0.883551673944687,0.9461018443107605,0.06255017036607347,0.06255017036607347,0.0039125238128248155,False,True,VERY_HIGH
2016-12-18 11:00:00,BHMEURBRD01,0.3,0.36210930347442627,0.06210930347442628,0.06210930347442628,0.0038575655780783806,False,True,MODERATE
2016-12-18 12:00:00,BHMNCPNST01,0.4144329896907217,0.3524719178676605,-0.06196107182306115,0.06196107182306115,0.0038391744214625427,True,False,MODERATE
2016-12-15 08:00:00,BHMEURBRD02,0.37727272727272726,0.31535401940345764,-0.06191870786926962,0.06191870786926962,0.0038339263841999515,True,False,MODERATE
2016-12-11 10:30:00,BHMBCCPST01,0.3911671924290221,0.32949259877204895,-0.06167459365697314,0.06167459365697314,0.0038037555027527516,True,False,MODERATE
2016-12-14 09:30:00,BHMBRCBRG01,0.38811881188118813,0.3268720507621765,-0.06124676111901162,0.06124676111901162,0.0037511657475692733,True,False,MODERATE
2016-12-18 10:00:00,BHMBRCBRG02,0.24371859296482412,0.18289652466773987,-0.06082206829708425,0.06082206829708425,0.003699323991935181,True,False,LOW
2016-12-19 11:30:00,BHMMBMMBX01,0.9039301310043668,0.843414843082428,-0.06051528792193883,0.06051528792193883,0.0036621000722751556,True,False,VERY_HIGH
2016-12-19 16:00:00,BHMNCPPLS01,0.36,0.42035090923309326,0.060350909233093275,0.060350909233093275,0.003642232245261063,False,True,MODERATE
2016-12-17 09:00:00,BHMBRCBRG01,0.5108910891089109,0.4505402743816376,-0.06035081472727333,0.06035081472727333,0.003642220838245671,True,False,HIGH
2016-12-11 14:30:00,BHMNCPPLS01,0.6333333333333333,0.6936360001564026,0.060302666823069284,0.060302666823069284,0.003636411625974101,False,True,HIGH
2016-12-16 08:30:00,BHMBCCTHL01,0.5607235142118863,0.6210145354270935,0.06029102121520724,0.06029102121520724,0.0036350072391725698,False,True,HIGH
2016-12-14 08:30:00,BHMNCPHST01,0.4008333333333333,0.4611223042011261,0.06028897086779278,0.06028897086779278,0.0036347600082975665,False,True,MODERATE
2016-12-15 14:30:00,BHMBRCBRG01,0.7891089108910891,0.8493324518203735,0.06022354092928439,0.06022354092928439,0.0036268748820611923,False,True,VERY_HIGH
2016-12-19 08:00:00,Broad Street,0.43043478260869567,0.37048813700675964,-0.05994664560193602,0.05994664560193602,0.003593600318924115,True,False,MODERATE
2016-12-17 15:30:00,BHMBCCPST01,0.9526813880126183,0.8928069472312927,-0.05987444078132553,0.05987444078132553,0.0035849486588764583,True,False,VERY_HIGH
2016-12-09 08:30:00,BHMEURBRD01,0.5723404255319149,0.6321042776107788,0.05976385207886392,0.05976385207886392,0.0035717180153043275,False,True,HIGH
2016-12-16 10:30:00,BHMBRCBRG01,0.8663366336633663,0.8070390224456787,-0.05929761121768762,0.05929761121768762,0.0035162066961240326,True,False,VERY_HIGH
2016-12-19 14:30:00,BHMBCCPST01,0.9842271293375394,0.9251054525375366,-0.0591216768000028,0.0591216768000028,0.003495372667643989,True,False,VERY_HIGH
2016-12-18 12:00:00,BHMBRCBRG03,0.44405182567726736,0.5031235218048096,0.059071696127542206,0.059071696127542206,0.003489465283384685,False,True,MODERATE
2016-12-12 09:30:00,BHMBRCBRG01,0.3693069306930693,0.310550719499588,-0.05875621119348129,0.05875621119348129,0.003452292353812976,True,False,MODERATE
2016-12-08 14:30:00,BHMBRCBRG01,0.8366336633663366,0.8953458070755005,0.05871214370916389,0.05871214370916389,0.0034471158189255126,False,True,VERY_HIGH
2016-12-14 08:30:00,BHMBCCSNH01,0.6257242178447276,0.684363067150116,0.05863884930538832,0.05863884930538832,0.00343851464786004,False,True,HIGH
2016-12-14 08:00:00,BHMNCPHST01,0.3333333333333333,0.2748062312602997,-0.05852710207303363,0.05852710207303363,0.0034254216770672977,True,False,MODERATE
2016-12-09 15:30:00,BHMBCCSNH01,0.7253765932792584,0.7833040356636047,0.05792744238434633,0.05792744238434633,0.0033555885811917636,False,True,HIGH
2016-12-18 15:00:00,BHMBCCPST01,0.7350157728706624,0.7928698062896729,0.05785403341901041,0.05785403341901041,0.003347089182847973,False,True,HIGH
2016-12-14 09:30:00,BHMBCCSNH01,0.8829663962920047,0.8253070712089539,-0.05765932508305083,0.05765932508305083,0.0033245977690329344,True,False,VERY_HIGH
2016-12-17 10:30:00,BHMBRCBRG02,0.5904522613065326,0.6479632258415222,0.057510964534989606,0.057510964534989606,0.0033075110417448324,False,True,HIGH
2016-12-18 13:30:00,BHMEURBRD01,0.451063829787234,0.3937753140926361,-0.05728851569459792,0.05728851569459792,0.003281974030490192,True,False,MODERATE
2016-12-16 09:00:00,BHMEURBRD02,0.6181818181818182,0.6753622889518738,0.057180470770055614,0.057180470770055614,0.0032696062374851843,False,True,HIGH
2016-12-19 09:30:00,BHMNCPRAN01,0.71,0.7667354941368103,0.05673549413681034,0.05673549413681034,0.0032189162949480404,False,True,HIGH
2016-12-09 08:30:00,Broad Street,0.5623188405797102,0.6190271377563477,0.0567082971766375,0.0567082971766375,0.003215830968673833,False,True,HIGH
2016-12-18 13:00:00,BHMBCCMKT01,0.44714038128249567,0.39048537611961365,-0.05665500516288202,0.05665500516288202,0.0032097896100061886,True,False,MODERATE
2016-12-18 10:30:00,BHMEURBRD01,0.30425531914893617,0.24773730337619781,-0.05651801577273835,0.05651801577273835,0.0031942861068875008,True,False,MODERATE
2016-12-14 16:00:00,BHMBRTARC01,0.8346774193548387,0.7782219052314758,-0.056455514123362915,0.056455514123362915,0.0031872250749332295,True,False,VERY_HIGH
2016-12-12 09:30:00,BHMNCPRAN01,0.785,0.8409900665283203,0.05599006652832028,0.05599006652832028,0.0031348875498457313,False,True,VERY_HIGH
2016-12-17 08:30:00,BHMEURBRD02,0.22272727272727272,0.27859029173851013,0.055863019011237414,0.055863019011237414,0.0031206768930498725,False,True,LOW
2016-12-13 08:00:00,BHMBCCTHL01,0.5400516795865633,0.5958553552627563,0.05580367567619304,0.05580367567619304,0.003114050218973739,False,True,HIGH
2016-12-18 13:30:00,BHMBCCMKT01,0.5355285961871751,0.47990167140960693,-0.05562692477756814,0.05562692477756814,0.0030943547602092247,True,False,HIGH
2016-12-15 12:30:00,BHMMBMMBX01,0.9621542940320232,0.906657338142395,-0.05549695588962822,0.05549695588962822,0.0030799121130153403,True,False,VERY_HIGH
2016-12-11 11:30:00,BHMBCCPST01,0.6056782334384858,0.5501888990402222,-0.055489334398263646,0.055489334398263646,0.003079066231962325,True,False,HIGH
2016-12-11 09:30:00,BHMBCCTHL01,0.537467700258398,0.482097864151001,-0.055369836107396986,0.055369836107396986,0.003065818750560003,True,False,HIGH
2016-12-19 08:00:00,BHMBCCTHL01,0.3875968992248062,0.4422738254070282,0.054676926182221974,0.054676926182221974,0.002989566256736151,False,True,MODERATE
2016-12-10 08:30:00,Bull Ring,0.1929249918113331,0.1383601576089859,-0.0545648342023472,0.0545648342023472,0.002977321131529639,True,False,LOW
2016-12-14 13:30:00,BHMBRCBRG03,0.40518256772673733,0.35071998834609985,-0.05446257938063748,0.05446257938063748,0.0029661725527922386,True,False,MODERATE
2016-12-19 10:00:00,BHMBCCPST01,0.416403785488959,0.3625948429107666,-0.05380894257819241,0.05380894257819241,0.002895402301383208,True,False,MODERATE
2016-12-11 11:00:00,Others-CCCPS133,0.6010695187165775,0.5474479794502258,-0.053621539266351714,0.053621539266351714,0.0028752694732928985,True,False,HIGH
2016-12-11 08:30:00,BHMBCCTHL01,0.3462532299741602,0.39965301752090454,0.05339978754674435,0.05339978754674435,0.0028515373100374327,False,True,MODERATE
2016-12-19 09:00:00,BHMEURBRD01,0.6361702127659574,0.6893925070762634,0.053222294310306006,0.053222294310306006,0.0028326126116528312,False,True,HIGH
2016-12-18 12:30:00,BHMBRCBRG03,0.4558303886925795,0.5090518593788147,0.05322147068623517,0.05322147068623517,0.0028325249420057897,False,True,MODERATE
2016-12-12 09:00:00,BHMBCCPST01,0.1829652996845426,0.23613622784614563,0.05317092816160304,0.05317092816160304,0.0028271476015663513,False,True,LOW
2016-12-14 08:00:00,NIA South,0.16370558375634517,0.11059749126434326,-0.05310809249200191,0.05310809249200191,0.002820469488139029,True,False,LOW
2016-12-13 10:00:00,BHMBRCBRG02,0.3149078726968174,0.26208779215812683,-0.052820080538690584,0.052820080538690584,0.0027899609081137597,True,False,MODERATE
2016-12-12 09:00:00,BHMBCCTHL01,0.5968992248062015,0.6496189832687378,0.05271975846253629,0.05271975846253629,0.002779372932348167,False,True,HIGH
2016-12-13 10:00:00,Bull Ring,0.3858499836226662,0.33313044905662537,-0.05271953456604084,0.05271953456604084,0.002779349324859975,True,False,MODERATE
2016-12-19 11:30:00,BHMNCPPLS01,0.35333333333333333,0.3006526231765747,-0.052680710156758626,0.052680710156758626,0.0027752572226204114,True,False,MODERATE
2016-12-14 11:30:00,BHMEURBRD01,0.9319148936170213,0.9845348596572876,0.05261996604026631,0.05261996604026631,0.0027688608260787798,False,True,VERY_HIGH
2016-12-18 15:00:00,BHMEURBRD01,0.548936170212766,0.4963298738002777,-0.05260629641248826,0.05260629641248826,0.0027674224222385756,True,False,HIGH
2016-12-10 08:30:00,BHMMBMMBX01,0.5152838427947598,0.5676875710487366,0.05240372825397677,0.05240372825397677,0.002746150734916643,False,True,HIGH
2016-12-10 11:00:00,BHMBCCPST01,0.6340694006309149,0.5817537903785706,-0.052315610252344324,0.052315610252344324,0.002736923076075195,True,False,HIGH
2016-12-14 08:30:00,BHMNCPNHS01,0.642,0.6942393183708191,0.05223931837081908,0.05223931837081908,0.0027289463838477955,False,True,HIGH
2016-12-14 13:30:00,BHMNCPNST01,0.622680412371134,0.5706491470336914,-0.05203126533744262,0.05203126533744262,0.002707252572615358,True,False,HIGH
2016-12-18 15:30:00,BHMEURBRD01,0.597872340425532,0.5458662509918213,-0.052006089433710656,0.052006089433710656,0.0027046333381871113,True,False,HIGH
2016-12-14 08:30:00,BHMEURBRD02,0.7954545454545454,0.7437117099761963,-0.051742835478349125,0.051742835478349125,0.002677321023339505,True,False,VERY_HIGH
2016-12-17 13:00:00,BHMBCCPST01,0.943217665615142,0.8915184140205383,-0.051699251594603646,0.051699251594603646,0.0026728126154421275,True,False,VERY_HIGH
2016-12-19 10:00:00,Bull Ring,0.44611857189649523,0.3945348858833313,-0.05158368601316393,0.05158368601316393,0.002660876662704684,True,False,MODERATE
2016-12-18 09:30:00,BHMBRCBRG03,0.13427561837455831,0.18585623800754547,0.05158061963298716,0.05158061963298716,0.0026605603217229002,False,True,LOW
2016-12-09 08:30:00,BHMEURBRD02,0.5409090909090909,0.5923891663551331,0.05148007544604216,0.05148007544604216,0.002650198167930193,False,True,HIGH
2016-12-13 08:00:00,BHMBCCSNH01,0.4797219003476246,0.5311764478683472,0.05145454752072259,0.05145454752072259,0.0026475704605622994,False,True,MODERATE
2016-12-09 11:30:00,BHMBCCPST01,0.38485804416403785,0.4362105429172516,0.05135249875321374,0.05135249875321374,0.0026370791281988184,False,True,MODERATE
2016-12-18 08:30:00,BHMBCCTHL01,0.40568475452196384,0.45700499415397644,0.0513202396320126,0.0513202396320126,0.0026337669958871966,False,True,MODERATE
2016-12-15 10:00:00,Others-CCCPS135a,0.8158640226628895,0.7649821043014526,-0.05088191836143685,0.05088191836143685,0.0025889696161399247,True,False,VERY_HIGH
2016-12-14 09:30:00,BHMEURBRD02,0.9863636363636363,0.9355193972587585,-0.050844239104877786,0.050844239104877786,0.0025851366501539836,True,False,VERY_HIGH
2016-12-17 11:00:00,BHMBRCBRG02,0.6658291457286433,0.7165822982788086,0.050753152550165326,0.050753152550165326,0.0025758824937803532,False,True,HIGH
2016-12-19 09:00:00,Broad Street,0.6420289855072464,0.6924680471420288,0.0504390616347824,0.0504390616347824,0.002544098938597378,False,True,HIGH
2016-12-10 15:00:00,BHMMBMMBX01,0.8981077147016011,0.8477652668952942,-0.05034244780630692,0.05034244780630692,0.002534362051130737,True,False,VERY_HIGH
2016-12-16 08:30:00,Broad Street,0.5579710144927537,0.6080835461616516,0.05011253166889795,0.05011253166889795,0.0025112658302663,False,True,HIGH
2016-12-10 14:00:00,BHMMBMMBX01,0.8107714701601164,0.8607579469680786,0.0499864768079622,0.0499864768079622,0.0024986478636729427,False,True,VERY_HIGH
2016-12-18 10:30:00,Others-CCCPS133,0.440427807486631,0.39047905802726746,-0.04994874945936356,0.04994874945936356,0.0024948775725542717,True,False,MODERATE
2016-12-12 10:30:00,BHMBRCBRG01,0.8346534653465346,0.7847726345062256,-0.04988083084030903,0.04988083084030903,0.002488097285319525,True,False,VERY_HIGH
2016-12-13 10:00:00,Others-CCCPS98,0.3097002900418949,0.35949787497520447,0.04979758493330955,0.04979758493330955,0.002479799465190178,False,True,MODERATE
2016-12-10 13:30:00,BHMBCCMKT01,0.7885615251299827,0.7389112710952759,-0.0496502540347068,0.0496502540347068,0.0024651477257109184,True,False,VERY_HIGH
2016-12-11 10:30:00,Others-CCCPS133,0.45540106951871656,0.40575626492500305,-0.04964480459371351,0.04964480459371351,0.002464606623147998,True,False,MODERATE
2016-12-15 13:00:00,BHMMBMMBX01,0.9985443959243085,0.949253499507904,-0.049290896416404495,0.049290896416404495,0.0024295924695327173,True,False,VERY_HIGH
2016-12-11 16:00:00,BHMEURBRD01,0.35319148936170214,0.3039504587650299,-0.04924103059667223,0.04924103059667223,0.0024246790942224106,True,False,MODERATE
2016-12-11 13:30:00,BHMNCPNST01,0.6907216494845361,0.6414926648139954,-0.04922898467054071,0.04922898467054071,0.002423492931692332,True,False,HIGH
2016-12-12 11:00:00,BHMBRCBRG01,0.9821782178217822,0.9329767227172852,-0.049201495104497006,0.049201495104497006,0.002420787120517843,True,False,VERY_HIGH
2016-12-19 09:00:00,BHMNCPHST01,0.4741666666666667,0.5233582258224487,0.04919155915578205,0.04919155915578205,0.0024198094921768047,False,True,MODERATE
2016-12-16 14:30:00,BHMNCPNST01,0.5649484536082474,0.515884280204773,-0.049064173403474465,0.049064173403474465,0.002407293111766211,True,False,HIGH
2016-12-18 10:00:00,Bull Ring,0.26498526039960696,0.21599380671977997,-0.04899145367982699,0.04899145367982699,0.0024001625336626336,True,False,MODERATE
2016-12-19 09:30:00,BHMBRCBRG02,0.20603015075376885,0.2549959123134613,0.048965761559692456,0.048965761559692456,0.0023976458051206554,False,True,LOW
2016-12-09 09:00:00,BHMBRCBRG01,0.23465346534653464,0.1857430338859558,-0.04891043146057883,0.04891043146057883,0.0023922303056599795,True,False,LOW
2016-12-19 10:00:00,Others-CCCPS133,0.46844919786096256,0.41975268721580505,-0.04869651064515751,0.04869651064515751,0.0023713501490139387,True,False,MODERATE
2016-12-13 10:00:00,BHMEURBRD02,0.9772727272727273,0.9288635849952698,-0.04840914227745752,0.04840914227745752,0.0023434450560391247,True,False,VERY_HIGH
2016-12-14 16:00:00,BHMNCPLDH01,0.6666666666666666,0.7149900794029236,0.048323412736256954,0.048323412736256954,0.0023351522184786406,False,True,HIGH
2016-12-10 15:30:00,BHMMBMMBX01,0.9112081513828238,0.8630944490432739,-0.048113702339549924,0.048113702339549924,0.002314928352818812,True,False,VERY_HIGH
2016-12-19 12:30:00,BHMMBMMBX01,1.0,0.9520267248153687,-0.04797327518463135,0.04797327518463135,0.002301435131940366,True,False,VERY_HIGH
2016-12-19 11:30:00,BHMBRCBRG02,0.7437185929648241,0.6957858800888062,-0.04793271287601797,0.04793271287601797,0.0022975449636547787,True,False,HIGH
2016-12-16 08:30:00,BHMNCPNHS01,0.576,0.6238589286804199,0.047858928680419965,0.047858928680419965,0.0022904770544375248,False,True,HIGH
2016-12-13 14:30:00,BHMBCCTHL01,0.9250645994832042,0.9728890657424927,0.04782446625928849,0.04782446625928849,0.002287179572985823,False,True,VERY_HIGH
2016-12-10 09:30:00,Bull Ring,0.46315099901735995,0.5109413862228394,0.0477903872054794,0.0477903872054794,0.002283921109249649,False,True,MODERATE
2016-12-09 10:00:00,BHMBRCBRG02,0.4120603015075377,0.3643529415130615,-0.04770735999447617,0.04770735999447617,0.0022759921976425457,True,False,MODERATE
2016-12-14 11:30:00,Broad Street,0.8942028985507247,0.941719114780426,0.04751621622970137,0.04751621622970137,0.002257790804787736,False,True,VERY_HIGH
2016-12-10 12:30:00,BHMNCPLDH01,0.6458333333333334,0.6933477520942688,0.04751441876093543,0.04751441876093543,0.0022576199901895326,False,True,HIGH
2016-12-11 10:00:00,BHMBCCTHL01,0.689922480620155,0.6424422860145569,-0.04748019460559816,0.04748019460559816,0.0022543688797854724,True,False,HIGH
2016-12-19 08:00:00,BHMNCPNHS01,0.368,0.32060566544532776,-0.047394334554672235,0.047394334554672235,0.002246222947880199,True,False,MODERATE
2016-12-18 10:30:00,BHMBCCSNH01,0.4982618771726535,0.4510454535484314,-0.047216423624222126,0.047216423624222126,0.0022293906598620013,True,False,MODERATE
2016-12-19 10:00:00,BHMBCCTHL01,0.8113695090439277,0.7642483115196228,-0.04712119752430488,0.04712119752430488,0.0022204072561245562,True,False,VERY_HIGH
2016-12-18 11:00:00,Broad Street,0.24057971014492754,0.2873682975769043,0.04678858743197675,0.04678858743197675,0.002189171913879733,False,True,LOW
2016-12-17 08:30:00,Others-CCCPS133,0.25433155080213904,0.20764939486980438,-0.04668215593233466,0.04668215593233466,0.002179223682490808,True,False,MODERATE
2016-12-19 10:00:00,BHMBCCSNH01,0.8597914252607184,0.8132558465003967,-0.04653557876032166,0.04653557876032166,0.0021655600905581005,True,False,VERY_HIGH
2016-12-19 16:00:00,BHMBCCSNH01,0.7821552723059096,0.735687255859375,-0.046468016446534643,0.046468016446534643,0.0021592765524754143,True,False,VERY_HIGH
2016-12-14 09:30:00,BHMBCCTHL01,0.9354005167958657,0.888990581035614,-0.04640993576025165,0.04640993576025165,0.002153882137270685,True,False,VERY_HIGH
2016-12-14 08:00:00,BHMNCPLDH01,0.65,0.6036713123321533,-0.0463286876678467,0.0463286876678467,0.002146347301024891,True,False,HIGH
2016-12-11 11:00:00,BHMNCPNST01,0.5051546391752577,0.4588334858417511,-0.046321153333506615,0.046321153333506615,0.002145649246146231,True,False,HIGH
2016-12-09 12:00:00,BHMBRCBRG02,0.7822445561139029,0.7359338998794556,-0.0463106562344473,0.0463106562344473,0.002144676880865153,True,False,VERY_HIGH
2016-12-13 10:30:00,BHMBCCPST01,0.36908517350157727,0.32281336188316345,-0.046271811618413816,0.046271811618413816,0.002141080550449976,True,False,MODERATE
2016-12-16 09:00:00,NIA South,0.13324873096446702,0.17935369908809662,0.0461049681236296,0.0461049681236296,0.002125668085680902,False,True,LOW
2016-12-17 10:30:00,BHMBRCBRG03,0.4581861012956419,0.5041651129722595,0.04597901167661761,0.04597901167661761,0.0021140695147585384,False,True,MODERATE
